,Fauna/Flora,Grupo,Família,Sigla Categoria de Ameaça,Bioma,Principais_ameacas,Presença em Áreas Protegidas,Plano de Ação Nacional para Conservação (PAN),Nível de Proteção na Estratégia Nacional,Espécie exclusiva do Brasil,Estados_de_ocorrencia
1887,Fauna,Aves,Anatidae,CR,Mata Atlântica,Caça/Pesca,Sim,Sim,3,Não,PR
1887,Fauna,Aves,Anatidae,CR,Mata Atlântica,Caça/Pesca,Sim,Sim,3,Não,SC
1887,Fauna,Aves,Anatidae,CR,Mata Atlântica,Caça/Pesca,Sim,Sim,3,Não,SP
1887,Fauna,Aves,Anatidae,CR,Mata Atlântica,Caça/Pesca,Sim,Sim,3,Não,TO
1887,Fauna,Aves,Anatidae,CR,Mata Atlântica,Outras Atividades Econômicas: energia,Sim,Sim,3,Não,BA
1887,Fauna,Aves,Anatidae,CR,Mata Atlântica,Outras Atividades Econômicas: energia,Sim,Sim,3,Não,GO
1887,Fauna,Aves,Anatidae,CR,Mata Atlântica,Outras Atividades Econômicas: energia,Sim,Sim,3,Não,MG
1887,Fauna,Aves,Anatidae,CR,Mata Atlântica,Outras Atividades Econômicas: energia,Sim,Sim,3,Não,MS
1887,Fauna,Aves,Anatidae,CR,Mata Atlântica,Outras Atividades Econômicas: energia,Sim,Sim,3,Não,PR
1887,Fauna,Aves,Anatidae,CR,Mata Atlântica,Outras Atividades Econômicas: energia,Sim,Sim,3,Não,SC
1887,Fauna,Aves,Anatidae,CR,Mata Atlântica,Outras Atividades Econômicas: energia,Sim,Sim,3,Não,SP
1887,Fauna,Aves,Anatidae,CR,Mata Atlântica,Outras Atividades Econômicas: energia,Sim,Sim,3,Não,TO
1887,Fauna,Aves,Anatidae,CR,Mata Atlântica,Turismo/Recreação,Sim,Sim,3,Não,BA
1887,Fauna,Aves,Anatidae,CR,Mata Atlântica,Turismo/Recreação,Sim,Sim,3,Não,GO
1887,Fauna,Aves,Anatidae,CR,Mata Atlântica,Turismo/Recreação,Sim,Sim,3,Não,MG
1887,Fauna,Aves,Anatidae,CR,Mata Atlântica,Turismo/Recreação,Sim,Sim,3,Não,MS
1887,Fauna,Aves,Anatidae,CR,Mata Atlântica,Turismo/Recreação,Sim,Sim,3,Não,PR
1887,Fauna,Aves,Anatidae,CR,Mata Atlântica,Turismo/Recreação,Sim,Sim,3,Não,SC
1887,Fauna,Aves,Anatidae,CR,Mata Atlântica,Turismo/Recreação,Sim,Sim,3,Não,SP
1887,Fauna,Aves,Anatidae,CR,Mata Atlântica,Turismo/Recreação,Sim,Sim,3,Não,TO
1887,Fauna,Aves,Anatidae,CR,Mata Atlântica,Poluição,Sim,Sim,3,Não,BA
1887,Fauna,Aves,Anatidae,CR,Mata Atlântica,Poluição,Sim,Sim,3,Não,GO
1887,Fauna,Aves,Anatidae,CR,Mata Atlântica,Poluição,Sim,Sim,3,Não,MG
1887,Fauna,Aves,Anatidae,CR,Mata Atlântica,Poluição,Sim,Sim,3,Não,MS
1887,Fauna,Aves,Anatidae,CR,Mata Atlântica,Poluição,Sim,Sim,3,Não,PR
1887,Fauna,Aves,Anatidae,CR,Mata Atlântica,Poluição,Sim,Sim,3,Não,SC
1887,Fauna,Aves,Anatidae,CR,Mata Atlântica,Poluição,Sim,Sim,3,Não,SP
1887,Fauna,Aves,Anatidae,CR,Mata Atlântica,Poluição,Sim,Sim,3,Não,TO
1888,Flora,Angiospermas,Melastomataceae,VU,Mata Atlântica,Vazio,Sim,Não,2,Sim,BA
1888,Flora,Angiospermas,Melastomataceae,VU,Mata Atlântica,Vazio,Sim,Não,2,Sim,ES
1889,Flora,Angiospermas,Melastomataceae,EN,Mata Atlântica,Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,ES
1890,Flora,Angiospermas,Melastomataceae,VU,Mata Atlântica,Agropecuária,Sim,Não,2,Sim,BA
1890,Flora,Angiospermas,Melastomataceae,VU,Mata Atlântica,Agropecuária,Sim,Não,2,Sim,ES
1891,Flora,Angiospermas,Poaceae,CR,Mata Atlântica,Vazio,Sim,Não,2,Sim,MG
1891,Flora,Angiospermas,Poaceae,CR,Mata Atlântica,Vazio,Sim,Não,2,Sim,SP
1892,Flora,Angiospermas,Poaceae,EN,Mata Atlântica,Vazio,Sim,Não,2,Sim,BA
1892,Flora,Angiospermas,Poaceae,EN,Mata Atlântica,Vazio,Sim,Não,2,Sim,ES
1892,Flora,Angiospermas,Poaceae,EN,Mata Atlântica,Vazio,Sim,Não,2,Sim,RJ
1892,Flora,Angiospermas,Poaceae,EN,Mata Atlântica,Vazio,Sim,Não,2,Sim,SP
1893,Flora,Angiospermas,Poaceae,CR,Mata Atlântica,Vazio,Sim,Não,2,Sim,RS
1893,Flora,Angiospermas,Poaceae,CR,Mata Atlântica,Vazio,Sim,Não,2,Sim,SP
1894,Flora,Angiospermas,Poaceae,CR,Mata Atlântica,Desenvolvimento e Infraestrutura,Sim,Não,2,Sim,SP
1895,Flora,Angiospermas,Convolvulaceae,EN,Cerrado,Agropecuária,Sim,Sim,3,Sim,MG
1895,Flora,Angiospermas,Convolvulaceae,EN,Cerrado,Turismo/Recreação,Sim,Sim,3,Sim,MG
1896,Fauna,Aves,Rhinocryptidae,CR,Mata Atlântica,Agropecuária,Sim,Sim,2,Sim,BA
1896,Fauna,Aves,Rhinocryptidae,CR,Mata Atlântica,Agropecuária,Sim,Sim,2,Sim,MG
1896,Fauna,Aves,Rhinocryptidae,CR,Mata Atlântica,Mudança na dinâmica das espécies nativas,Sim,Sim,2,Sim,BA
1896,Fauna,Aves,Rhinocryptidae,CR,Mata Atlântica,Mudança na dinâmica das espécies nativas,Sim,Sim,2,Sim,MG
1897,Fauna,Répteis,Chelidae,CR,Mata Atlântica,Assentamento Humano: cidades,Sim,Sim,2,Sim,ES
1897,Fauna,Répteis,Chelidae,CR,Mata Atlântica,Assentamento Humano: cidades,Sim,Sim,2,Sim,MG
1897,Fauna,Répteis,Chelidae,CR,Mata Atlântica,Assentamento Humano: cidades,Sim,Sim,2,Sim,RJ
1897,Fauna,Répteis,Chelidae,CR,Mata Atlântica,Assentamento Humano: cidades,Sim,Sim,2,Sim,SP
1897,Fauna,Répteis,Chelidae,CR,Mata Atlântica,Outras Atividades Econômicas: energia,Sim,Sim,2,Sim,ES
1897,Fauna,Répteis,Chelidae,CR,Mata Atlântica,Outras Atividades Econômicas: energia,Sim,Sim,2,Sim,MG
1897,Fauna,Répteis,Chelidae,CR,Mata Atlântica,Outras Atividades Econômicas: energia,Sim,Sim,2,Sim,RJ
1897,Fauna,Répteis,Chelidae,CR,Mata Atlântica,Outras Atividades Econômicas: energia,Sim,Sim,2,Sim,SP
1898,Fauna,Invertebrados Terrestres,Pholcidae,CR,Caatinga,Agropecuária,Não,Não,1,Sim,BA
1898,Fauna,Invertebrados Terrestres,Pholcidae,CR,Caatinga,Assentamento Humano: rurais,Não,Não,1,Sim,BA
1898,Fauna,Invertebrados Terrestres,Pholcidae,CR,Caatinga,Turismo/Recreação,Não,Não,1,Sim,BA
1898,Fauna,Invertebrados Terrestres,Pholcidae,CR,Caatinga,Poluição,Não,Não,1,Sim,BA
1898,Fauna,Invertebrados Terrestres,Pholcidae,CR,Caatinga,Assoreamento,Não,Não,1,Sim,BA
1898,Fauna,Invertebrados Terrestres,Pholcidae,CR,Cerrado,Agropecuária,Não,Não,1,Sim,BA
1898,Fauna,Invertebrados Terrestres,Pholcidae,CR,Cerrado,Assentamento Humano: rurais,Não,Não,1,Sim,BA
1898,Fauna,Invertebrados Terrestres,Pholcidae,CR,Cerrado,Turismo/Recreação,Não,Não,1,Sim,BA
1898,Fauna,Invertebrados Terrestres,Pholcidae,CR,Cerrado,Poluição,Não,Não,1,Sim,BA
1898,Fauna,Invertebrados Terrestres,Pholcidae,CR,Cerrado,Assoreamento,Não,Não,1,Sim,BA
1899,Fauna,Invertebrados Terrestres,Pholcidae,CR,Cerrado,Mineração,Não,Não,0,Sim,RN
1899,Fauna,Invertebrados Terrestres,Pholcidae,CR,Cerrado,Outras Atividades Econômicas: energia,Não,Não,0,Sim,RN
1899,Fauna,Invertebrados Terrestres,Pholcidae,CR,Mata Atlântica,Mineração,Não,Não,0,Sim,RN
1899,Fauna,Invertebrados Terrestres,Pholcidae,CR,Mata Atlântica,Outras Atividades Econômicas: energia,Não,Não,0,Sim,RN
1900,Flora,Angiospermas,Apocynaceae,EN,Caatinga,Queimadas,Sim,Não,2,Sim,BA
1900,Flora,Angiospermas,Apocynaceae,EN,Cerrado,Queimadas,Sim,Não,2,Sim,BA
1901,Flora,Angiospermas,Apocynaceae,EN,Caatinga,Queimadas,Sim,Não,2,Sim,BA
1901,Flora,Angiospermas,Apocynaceae,EN,Cerrado,Queimadas,Sim,Não,2,Sim,BA
1902,Flora,Angiospermas,Rutaceae,VU,Caatinga,Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,BA
1902,Flora,Angiospermas,Rutaceae,VU,Caatinga,Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,ES
1902,Flora,Angiospermas,Rutaceae,VU,Mata Atlântica,Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,BA
1902,Flora,Angiospermas,Rutaceae,VU,Mata Atlântica,Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,ES
1903,Flora,Briófitas,Metzgeriaceae,EN,Mata Atlântica,Assentamento Humano: cidades,Sim,Não,2,Não,SP
1903,Flora,Briófitas,Metzgeriaceae,EN,Mata Atlântica,Assentamento Humano: cidades,Sim,Não,2,Não,RS
1904,Flora,Angiospermas,Malpighiaceae,EN,Mata Atlântica,Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,BA
1904,Flora,Angiospermas,Malpighiaceae,EN,Mata Atlântica,Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,ES
1904,Flora,Angiospermas,Malpighiaceae,EN,Mata Atlântica,Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,MG
1904,Flora,Angiospermas,Malpighiaceae,EN,Mata Atlântica,Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,RJ
1905,Flora,Angiospermas,Lauraceae,VU,Amazônia,Extração de Madeira,Sim,Não,2,Não,AC
1905,Flora,Angiospermas,Lauraceae,VU,Amazônia,Extração de Madeira,Sim,Não,2,Não,AM
1905,Flora,Angiospermas,Lauraceae,VU,Amazônia,Extração de Madeira,Sim,Não,2,Não,AP
1905,Flora,Angiospermas,Lauraceae,VU,Amazônia,Extração de Madeira,Sim,Não,2,Não,PA
1905,Flora,Angiospermas,Lauraceae,VU,Amazônia,Extração de Madeira,Sim,Não,2,Não,RO
1905,Flora,Angiospermas,Lauraceae,VU,Amazônia,Extração de Madeira,Sim,Não,2,Não,RR
1905,Flora,Angiospermas,Lauraceae,VU,Amazônia,Extração de Madeira,Sim,Não,2,Não,MT
1906,Flora,Angiospermas,Lauraceae,EN,Mata Atlântica,Extração de Madeira,Sim,Sim,2,Sim,RJ
1907,Fauna,Mamíferos,Callitrichidae,VU,Amazônia,Agropecuária,Sim,Sim,3,Sim,RO
1907,Fauna,Mamíferos,Callitrichidae,VU,Amazônia,Assentamento Humano: cidades,Sim,Sim,3,Sim,RO
1907,Fauna,Mamíferos,Callitrichidae,VU,Amazônia,Assentamento Humano: rurais,Sim,Sim,3,Sim,RO
1907,Fauna,Mamíferos,Callitrichidae,VU,Amazônia,Outras Atividades Econômicas: energia,Sim,Sim,3,Sim,RO
1907,Fauna,Mamíferos,Callitrichidae,VU,Amazônia,Transporte Diversos,Sim,Sim,3,Sim,RO
1908,Flora,Angiospermas,Melastomataceae,CR,Cerrado,Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,MG
1908,Flora,Angiospermas,Melastomataceae,CR,Cerrado,Queimadas,Sim,Não,2,Sim,MG
1909,Flora,Angiospermas,Melastomataceae,CR,Mata Atlântica,Agropecuária,Sim,Não,2,Sim,ES
1909,Flora,Angiospermas,Melastomataceae,CR,Mata Atlântica,Queimadas,Sim,Não,2,Sim,ES
1910,Flora,Angiospermas,Melastomataceae,CR,Cerrado,Desastres Naturais,Sim,Não,2,Sim,BA
1911,Flora,Angiospermas,Melastomataceae,EN,Cerrado,Turismo/Recreação,Sim,Sim,3,Sim,MG
1912,Flora,Angiospermas,Melastomataceae,VU,Mata Atlântica,Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,PR
1912,Flora,Angiospermas,Melastomataceae,VU,Mata Atlântica,Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,RJ
1913,Flora,Angiospermas,Melastomataceae,EN,Cerrado,Queimadas,Sim,Não,2,Sim,BA
1914,Flora,Angiospermas,Melastomataceae,VU,Mata Atlântica,Desenvolvimento e Infraestrutura,Sim,Não,2,Sim,MG
1914,Flora,Angiospermas,Melastomataceae,VU,Mata Atlântica,Desenvolvimento e Infraestrutura,Sim,Não,2,Sim,SP
1915,Flora,Angiospermas,Melastomataceae,EN,Mata Atlântica,Perda de Habitat/Degradação (Induzida por Humanos),Sim,Sim,2,Sim,RJ
1916,Flora,Angiospermas,Melastomataceae,EN,Mata Atlântica,Extração de Madeira,Sim,Não,2,Sim,SP
1917,Flora,Angiospermas,Melastomataceae,VU,Mata Atlântica,Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,ES
1917,Flora,Angiospermas,Melastomataceae,VU,Mata Atlântica,Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,RJ
1918,Flora,Angiospermas,Cactaceae,EN,Cerrado,Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,BA
1918,Flora,Angiospermas,Cactaceae,EN,Cerrado,Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,MG
1919,Flora,Angiospermas,Cactaceae,EN,Cerrado,Queimadas,Sim,Sim,3,Sim,MG
1919,Flora,Angiospermas,Cactaceae,EN,Cerrado,Mineração,Sim,Sim,3,Sim,MG
1919,Flora,Angiospermas,Cactaceae,EN,Cerrado,Agropecuária,Sim,Sim,3,Sim,MG
1919,Flora,Angiospermas,Cactaceae,EN,Cerrado,Distribuição Restrita,Sim,Sim,3,Sim,MG
1919,Flora,Angiospermas,Cactaceae,EN,Cerrado,Barragens,Sim,Sim,3,Sim,MG
1920,Flora,Angiospermas,Cactaceae,EN,Caatinga,Extração de Não Madereiras,Sim,Não,2,Sim,BA
1920,Flora,Angiospermas,Cactaceae,EN,Caatinga,Extração de Não Madereiras,Sim,Não,2,Sim,MG
1920,Flora,Angiospermas,Cactaceae,EN,Caatinga,Mineração,Sim,Não,2,Sim,BA
1920,Flora,Angiospermas,Cactaceae,EN,Caatinga,Mineração,Sim,Não,2,Sim,MG
1920,Flora,Angiospermas,Cactaceae,EN,Cerrado,Extração de Não Madereiras,Sim,Não,2,Sim,BA
1920,Flora,Angiospermas,Cactaceae,EN,Cerrado,Extração de Não Madereiras,Sim,Não,2,Sim,MG
1920,Flora,Angiospermas,Cactaceae,EN,Cerrado,Mineração,Sim,Não,2,Sim,BA
1920,Flora,Angiospermas,Cactaceae,EN,Cerrado,Mineração,Sim,Não,2,Sim,MG
1921,Flora,Angiospermas,Cactaceae,EN,Caatinga,Distribuição Restrita,Não,Sim,2,Sim,BA
1921,Flora,Angiospermas,Cactaceae,EN,Caatinga,Mineração,Não,Sim,2,Sim,BA
1921,Flora,Angiospermas,Cactaceae,EN,Cerrado,Distribuição Restrita,Não,Sim,2,Sim,BA
1921,Flora,Angiospermas,Cactaceae,EN,Cerrado,Mineração,Não,Sim,2,Sim,BA
1922,Flora,Angiospermas,Cactaceae,CR,Caatinga,Distribuição Restrita,Não,Sim,2,Sim,BA
1922,Flora,Angiospermas,Cactaceae,CR,Caatinga, Perda de Habitat/Degradação (Induzida por Humanos),Não,Sim,2,Sim,BA
1922,Flora,Angiospermas,Cactaceae,CR,Caatinga,Distúrbio Humano,Não,Sim,2,Sim,BA
1922,Flora,Angiospermas,Cactaceae,CR,Cerrado,Distribuição Restrita,Não,Sim,2,Sim,BA
1922,Flora,Angiospermas,Cactaceae,CR,Cerrado, Perda de Habitat/Degradação (Induzida por Humanos),Não,Sim,2,Sim,BA
1922,Flora,Angiospermas,Cactaceae,CR,Cerrado,Distúrbio Humano,Não,Sim,2,Sim,BA
1923,Flora,Angiospermas,Cactaceae,EN,Cerrado,Queimadas,Sim,Sim,3,Sim,MG
1923,Flora,Angiospermas,Cactaceae,EN,Cerrado,Distribuição Restrita,Sim,Sim,3,Sim,MG
1923,Flora,Angiospermas,Cactaceae,EN,Cerrado,Extração de Madeira,Sim,Sim,3,Sim,MG
1923,Flora,Angiospermas,Cactaceae,EN,Cerrado,Extração de Não Madereiras,Sim,Sim,3,Sim,MG
1924,Fauna,Invertebrados Terrestres,Libellulidae,VU,Mata Atlântica,Agropecuária,Não,Não,0,Sim,ES
1924,Fauna,Invertebrados Terrestres,Libellulidae,VU,Mata Atlântica,Agropecuária,Não,Não,0,Sim,SP
1924,Fauna,Invertebrados Terrestres,Libellulidae,VU,Mata Atlântica,Assentamento Humano: cidades,Não,Não,0,Sim,ES
1924,Fauna,Invertebrados Terrestres,Libellulidae,VU,Mata Atlântica,Assentamento Humano: cidades,Não,Não,0,Sim,SP
1925,Fauna,Invertebrados Terrestres,Libellulidae,VU,Cerrado,Agropecuária,Sim,Não,1,Sim,BA
1925,Fauna,Invertebrados Terrestres,Libellulidae,VU,Mata Atlântica,Agropecuária,Sim,Não,1,Sim,BA
1926,Fauna,Mamíferos,Cricetidae,EN,Cerrado,Assentamento Humano: cidades,Sim,Não,2,Sim,DF
1926,Fauna,Mamíferos,Cricetidae,EN,Cerrado,Espécies Exóticas,Sim,Não,2,Sim,DF
1927,Fauna,Peixes Continentais,Trichomycteridae,EN,Mata Atlântica,Agropecuária,Não,Sim,1,Sim,BA
1927,Fauna,Peixes Continentais,Trichomycteridae,EN,Mata Atlântica,Poluição,Não,Sim,1,Sim,BA
1927,Fauna,Peixes Continentais,Trichomycteridae,EN,Mata Atlântica,Assoreamento,Não,Sim,1,Sim,BA
1928,Fauna,Peixes Continentais,Pseudopimelodidae,CR,Amazônia,Outras Atividades Econômicas: energia,Sim,Sim,2,Sim,PA
1928,Fauna,Peixes Continentais,Pseudopimelodidae,CR,Cerrado,Outras Atividades Econômicas: energia,Sim,Sim,2,Sim,PA
1929,Fauna,Peixes Marinhos,Syngnathidae,CR,Marinho,Assentamento Humano: cidades,Não,Sim,2,Sim,BA
1929,Fauna,Peixes Marinhos,Syngnathidae,CR,Marinho,Turismo/Recreação,Não,Sim,2,Sim,BA
1929,Fauna,Peixes Marinhos,Syngnathidae,CR,Marinho,Poluição,Não,Sim,2,Sim,BA
1930,Fauna,Peixes Continentais,Loricariidae,CR,Cerrado,Assentamento Humano: cidades,Não,Sim,1,Sim,MG
1930,Fauna,Peixes Continentais,Loricariidae,CR,Cerrado,Poluição,Não,Sim,1,Sim,MG
1930,Fauna,Peixes Continentais,Loricariidae,CR,Mata Atlântica,Assentamento Humano: cidades,Não,Sim,1,Sim,MG
1930,Fauna,Peixes Continentais,Loricariidae,CR,Mata Atlântica,Poluição,Não,Sim,1,Sim,MG
1931,Flora,Angiospermas,Melastomataceae,EN,Cerrado,Queimadas,Sim,Não,2,Sim,MG
1932,Flora,Angiospermas,Melastomataceae,CR,Cerrado,Mineração,Sim,Não,2,Sim,MG
1933,Flora,Angiospermas,Melastomataceae,EN,Cerrado,Queimadas,Sim,Não,2,Sim,MG
1934,Flora,Angiospermas,Melastomataceae,EN,Cerrado,Mineração,Sim,Não,2,Sim,MG
1935,Flora,Angiospermas,Melastomataceae,VU,Cerrado,Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,SP
1936,Flora,Angiospermas,Melastomataceae,EN,Cerrado,Mineração,Sim,Sim,2,Sim,GO
1937,Flora,Angiospermas,Melastomataceae,CR,Cerrado,Mineração,Sim,Sim,2,Sim,MG
1937,Flora,Angiospermas,Melastomataceae,CR,Mata Atlântica,Mineração,Sim,Sim,2,Sim,MG
1938,Flora,Angiospermas,Melastomataceae,EN,Cerrado,Perda de Habitat/Degradação (Induzida por Humanos),Sim,Sim,3,Sim,MG
1939,Flora,Angiospermas,Melastomataceae,EN,Cerrado,Agropecuária,Sim,Sim,3,Sim,GO
1940,Flora,Angiospermas,Sapotaceae,EN,Caatinga,Extração Direta,Sim,Sim,3,Sim,BA
1940,Flora,Angiospermas,Sapotaceae,EN,Caatinga, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Sim,3,Sim,BA
1940,Flora,Angiospermas,Sapotaceae,EN,Caatinga,Agropecuária,Sim,Sim,3,Sim,BA
1940,Flora,Angiospermas,Sapotaceae,EN,Caatinga,Queimadas,Sim,Sim,3,Sim,BA
1940,Flora,Angiospermas,Sapotaceae,EN,Caatinga,Turismo/Recreação,Sim,Sim,3,Sim,BA
1940,Flora,Angiospermas,Sapotaceae,EN,Cerrado,Extração Direta,Sim,Sim,3,Sim,BA
1940,Flora,Angiospermas,Sapotaceae,EN,Cerrado, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Sim,3,Sim,BA
1940,Flora,Angiospermas,Sapotaceae,EN,Cerrado,Agropecuária,Sim,Sim,3,Sim,BA
1940,Flora,Angiospermas,Sapotaceae,EN,Cerrado,Queimadas,Sim,Sim,3,Sim,BA
1940,Flora,Angiospermas,Sapotaceae,EN,Cerrado,Turismo/Recreação,Sim,Sim,3,Sim,BA
1941,Flora,Angiospermas,Sapotaceae,EN,Amazônia,Vazio,Sim,Não,2,Não,AM
1942,Fauna,Peixes Marinhos,Pomacentridae,VU,Marinho,Caça/Pesca,Sim,Sim,2,Não,AL
1942,Fauna,Peixes Marinhos,Pomacentridae,VU,Marinho,Caça/Pesca,Sim,Sim,2,Não,BA
1942,Fauna,Peixes Marinhos,Pomacentridae,VU,Marinho,Caça/Pesca,Sim,Sim,2,Não,CE
1942,Fauna,Peixes Marinhos,Pomacentridae,VU,Marinho,Caça/Pesca,Sim,Sim,2,Não,ES
1942,Fauna,Peixes Marinhos,Pomacentridae,VU,Marinho,Caça/Pesca,Sim,Sim,2,Não,MA
1942,Fauna,Peixes Marinhos,Pomacentridae,VU,Marinho,Caça/Pesca,Sim,Sim,2,Não,PE
1942,Fauna,Peixes Marinhos,Pomacentridae,VU,Marinho,Caça/Pesca,Sim,Sim,2,Não,PI
1942,Fauna,Peixes Marinhos,Pomacentridae,VU,Marinho,Caça/Pesca,Sim,Sim,2,Não,RN
1942,Fauna,Peixes Marinhos,Pomacentridae,VU,Marinho,Caça/Pesca,Sim,Sim,2,Não,SE
1942,Fauna,Peixes Marinhos,Pomacentridae,VU,Marinho,Remoção de corais,Sim,Sim,2,Não,AL
1942,Fauna,Peixes Marinhos,Pomacentridae,VU,Marinho,Remoção de corais,Sim,Sim,2,Não,BA
1942,Fauna,Peixes Marinhos,Pomacentridae,VU,Marinho,Remoção de corais,Sim,Sim,2,Não,CE
1942,Fauna,Peixes Marinhos,Pomacentridae,VU,Marinho,Remoção de corais,Sim,Sim,2,Não,ES
1942,Fauna,Peixes Marinhos,Pomacentridae,VU,Marinho,Remoção de corais,Sim,Sim,2,Não,MA
1942,Fauna,Peixes Marinhos,Pomacentridae,VU,Marinho,Remoção de corais,Sim,Sim,2,Não,PE
1942,Fauna,Peixes Marinhos,Pomacentridae,VU,Marinho,Remoção de corais,Sim,Sim,2,Não,PI
1942,Fauna,Peixes Marinhos,Pomacentridae,VU,Marinho,Remoção de corais,Sim,Sim,2,Não,RN
1942,Fauna,Peixes Marinhos,Pomacentridae,VU,Marinho,Remoção de corais,Sim,Sim,2,Não,SE
1943,Flora,Angiospermas,Phytolaccaceae,EN,Caatinga,Assentamento Humano: cidades,Sim,Não,2,Sim,BA
1944,Flora,Angiospermas,Phytolaccaceae,VU,Cerrado,Perda de Habitat/Degradação (Induzida por Humanos),Sim,Sim,2,Sim,BA
1944,Flora,Angiospermas,Phytolaccaceae,VU,Cerrado,Perda de Habitat/Degradação (Induzida por Humanos),Sim,Sim,2,Sim,MG
1944,Flora,Angiospermas,Phytolaccaceae,VU,Cerrado,Agropecuária,Sim,Sim,2,Sim,BA
1944,Flora,Angiospermas,Phytolaccaceae,VU,Cerrado,Agropecuária,Sim,Sim,2,Sim,MG
1944,Flora,Angiospermas,Phytolaccaceae,VU,Cerrado,Assentamento Humano: cidades,Sim,Sim,2,Sim,BA
1944,Flora,Angiospermas,Phytolaccaceae,VU,Cerrado,Assentamento Humano: cidades,Sim,Sim,2,Sim,MG
1944,Flora,Angiospermas,Phytolaccaceae,VU,Cerrado,Turismo/Recreação,Sim,Sim,2,Sim,BA
1944,Flora,Angiospermas,Phytolaccaceae,VU,Cerrado,Turismo/Recreação,Sim,Sim,2,Sim,MG
1944,Flora,Angiospermas,Phytolaccaceae,VU,Cerrado,Mineração,Sim,Sim,2,Sim,BA
1944,Flora,Angiospermas,Phytolaccaceae,VU,Cerrado,Mineração,Sim,Sim,2,Sim,MG
1944,Flora,Angiospermas,Phytolaccaceae,VU,Cerrado,Distúrbio Humano,Sim,Sim,2,Sim,BA
1944,Flora,Angiospermas,Phytolaccaceae,VU,Cerrado,Distúrbio Humano,Sim,Sim,2,Sim,MG
1945,Flora,Angiospermas,Asteraceae,EN,Mata Atlântica,Vazio,Sim,Não,2,Sim,MG
1945,Flora,Angiospermas,Asteraceae,EN,Mata Atlântica,Vazio,Sim,Não,2,Sim,SP
1945,Flora,Angiospermas,Asteraceae,EN,Mata Atlântica,Vazio,Sim,Não,2,Sim,PR
1946,Flora,Angiospermas,Asteraceae,EN,Caatinga,Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Informação não disponível,BA
1946,Flora,Angiospermas,Asteraceae,EN,Caatinga,Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Informação não disponível,GO
1946,Flora,Angiospermas,Asteraceae,EN,Caatinga,Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Informação não disponível,MG
1946,Flora,Angiospermas,Asteraceae,EN,Caatinga,Agropecuária,Sim,Não,2,Informação não disponível,BA
1946,Flora,Angiospermas,Asteraceae,EN,Caatinga,Agropecuária,Sim,Não,2,Informação não disponível,GO
1946,Flora,Angiospermas,Asteraceae,EN,Caatinga,Agropecuária,Sim,Não,2,Informação não disponível,MG
1946,Flora,Angiospermas,Asteraceae,EN,Caatinga,Queimadas,Sim,Não,2,Informação não disponível,BA
1946,Flora,Angiospermas,Asteraceae,EN,Caatinga,Queimadas,Sim,Não,2,Informação não disponível,GO
1946,Flora,Angiospermas,Asteraceae,EN,Caatinga,Queimadas,Sim,Não,2,Informação não disponível,MG
1946,Flora,Angiospermas,Asteraceae,EN,Cerrado,Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Informação não disponível,BA
1946,Flora,Angiospermas,Asteraceae,EN,Cerrado,Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Informação não disponível,GO
1946,Flora,Angiospermas,Asteraceae,EN,Cerrado,Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Informação não disponível,MG
1946,Flora,Angiospermas,Asteraceae,EN,Cerrado,Agropecuária,Sim,Não,2,Informação não disponível,BA
1946,Flora,Angiospermas,Asteraceae,EN,Cerrado,Agropecuária,Sim,Não,2,Informação não disponível,GO
1946,Flora,Angiospermas,Asteraceae,EN,Cerrado,Agropecuária,Sim,Não,2,Informação não disponível,MG
1946,Flora,Angiospermas,Asteraceae,EN,Cerrado,Queimadas,Sim,Não,2,Informação não disponível,BA
